"id","system","sector","region"
"dd4b2a4b-3745-4ec4-a3c8-460f7c587d86","Mulvar","Obtrexta","Outer Rim"
"c4f1e8ce-8a6b-4260-bdc2-abfebfc8c47a","Munlali Mafir","","Unknown Regions"
"67b8d2bd-0b76-456c-a1df-cf6160ad4700","Munt Ontdal","Fei Hu","Mid Rim"
"31004b1c-a741-45b8-a2c9-3ce555837561","Munto Codru","Pakuuni","Outer Rim"
"de4887f5-dd05-4381-9221-01d148c41379","Muntro","Mayagil","Outer Rim"
"a9baaa72-d617-4537-8718-b72f99742717","Muntuur","Sloo","Mid Rim"
"8f8e4eb2-5cd5-40a2-a0ff-dd738d9e2a12","Mupin","Rocantor","Expansion Region"
"2caf179a-a9e0-4933-b49e-a8699180d180","Muqular","Montitian Grant","Expansion Region"
"d07c6efd-ba5d-4d55-b404-ab30f6a7d4bb","Murakam","","Deep Core"
"9897bc0d-e933-4cfe-9d32-a74fdffd4d12","Murgo","","Wild Space"
"a997943f-742a-46fb-a8d5-7263143ce168","Murk","Zuma (Moddell)","Outer Rim"
"c221aafc-5790-4e04-89c9-83b241614e91","Murkhana","Auril","Outer Rim"
"bdd2a12a-d9c5-45f2-bc5a-c21eb0842819","Murninkam","Corva","Outer Rim"
"afe0c4c4-faec-4a99-b53a-78f58ff327f4","Musca","Merthian","Expansion Region"
"7d29c09b-79fc-4010-a3e4-ebf295e79ec9","Muskree","Colundra","Outer Rim"
"959e5a09-5860-4128-94e3-16a0d6c1cc5c","Musson","Karthakk","Outer Rim"
"00eaf688-4069-4e37-a30f-76a614e132e5","Mussubir","Senex","Mid Rim"
"3775e1d3-64b1-4ada-ba98-16f6b43f9ebb","Mustafar","Atravis","Outer Rim"
"48bf4de9-cdf7-4efd-b387-3f96cf10b74d","Muugrah","","Core Worlds"
"cff821ec-77f3-4c59-8e02-f44721cc87f3","Muunilinst","Obtrexta","Outer Rim"
"ac8a9727-42a9-4d7a-b313-0f24fdd40992","Muuria","","Inner Rim"
"5be4664f-f8dd-4d1e-9f02-30d8c4e1d96f","Muzara","Trestis","Expansion Region"
"8778e444-6d97-46e3-ba1c-aaed6092b7bc","Muzzli","Citlik","Expansion Region"
"fc33e821-6088-46ba-ad0a-2c747a911836","Mycroft","Fakir","Colonies"
"092b6f22-c812-4567-af2b-b51f09a273a9","Mydasos","Dalicron","Outer Rim"
"461f8b59-0d60-471c-93e6-0782ee7fd79f","Mygeeto","Albarrio","Outer Rim"
"f547e055-d162-4e06-852a-9001a10cb992","Mykapo","Ash Worlds","Outer Rim"
"4ec271bf-7a9e-4161-b546-af89de94f4a5","Mylok","Airam","Outer Rim"
"7c35f87c-eb2b-46d9-8c04-9b0e75c30107","Mynock 7 Station","Mayagil","Outer Rim"
"ca7dc00e-d7c2-4bf6-8801-4588441b4bc3","Myomar","Deadalis","Expansion Region"
"d0a3a9d4-c366-4d39-83f6-e66ae63d314c","Myrenia","","Core Worlds"
"877f4da6-448e-4f9f-aec2-d387b58a2ea1","Myrkr","","Inner Rim"
"70317754-5691-4d6c-9472-bf5a5ae66a8f","Mytar","Dufilvian","Mid Rim"
"4ded6762-fbe8-4cd3-b7ca-02bdb9a4c749","Mytaranor","Mytaranor","Mid Rim"
"0f93382b-fbf9-4243-9344-c1949ddaa523","Mytus","","Wild Space"
"fa6c8265-1699-4d38-8f7b-76da64974fb1","MZX32905","Kanz","Outer Rim"
"33640e91-ee1b-45be-b8aa-7fce4c33b848","Naalol","Spirva","Mid Rim"
"4f638dd7-43b4-46f1-acd4-a30105f0cb3c","Naator","","Colonies"
"fee57b69-8012-4795-be2f-14847e090da6","Naboo","Chommell","Mid Rim"
"1bfd9e22-7d5f-418e-9585-65667217ad05","Nacon","","Deep Core"
"1d7f1571-8263-44ca-b988-da9d1f8eef3d","Nacronis","Hollan","Mid Rim"
"2b53e0ed-0388-4466-a1ce-66ae4ccbc1da","Nadaav","","Inner Rim"
"6116b57a-1596-4be6-af8c-d4d790e37a67","Nadhe","Rolion","Outer Rim"
"f52a9f50-3361-4c98-863e-bb9e8b31f25c","Nadiem","Baxel","Outer Rim"
"b8edaab6-4f66-4461-a800-e844050388c4","Nadiri","Bormea","Core Worlds"
"677d1d17-631f-4ab2-b5b2-39dea305bc1d","Nag Ubdur","Demetras","Outer Rim"
"8b320795-c7e5-4ecf-a6a7-a45023d69795","Nagi","","Unknown Regions"
"fd767999-5df4-49f7-8432-150b3cd88bde","Nagoa","","Wild Space"
"cd980539-7b2f-4f63-a263-ceb1ed943c52","Nahsu Minor","Ktilac Regions","Inner Rim"
"98bc8573-fc04-4cb9-9b35-499c61d4d3ef","Najan-Rovi","Brema","Outer Rim"
"095bfabe-124f-4fee-90f8-3e01c319cbce","Najarka","Rayter","Outer Rim"
"3758a7ac-b9f4-4e6c-a6cd-580fc33ef62a","Najiba","Arkanis","Outer Rim"
"8cdf1fa5-260f-4615-805e-4b0612b8418d","Nak Shimor","","Colonies"
"844e34d1-4046-4baa-8574-46a0ae3e1cd0","Nakadia","Tregillis","Expansion Region"
"1ef5d5ea-fa92-486d-bf78-f46f649e87f9","Nakrikal Singularity","Grumani","Outer Rim"
"ef378da5-8513-4b28-b704-f05e79311408","Nal Hutta","","Hutt Space"
"4f557105-3031-4968-897b-0c262f8f058a","Nal Kapok","Taldot","Mid Rim"
"806f8da9-ae10-40aa-9349-cc9b8654eb0d","Naldar","Phelleem","Outer Rim"
"54a280cd-5bde-4097-a45d-4e3f137e752a","Nalrith","Rseik","Outer Rim"
"12633584-ba5f-4363-87a1-8d68d318748a","Nalyd","Tharin","Outer Rim"
"b7edebe8-9783-4228-9a8c-c2606adea1de","Nam Chorios","Meridian","Outer Rim"
"03eaee51-823c-4a4c-b4d6-86f065d18b58","Nam Priax","Nilgaard","Outer Rim"
"4c6185cd-aed3-4069-b25f-23cf7d4c5f22","Namadii","Churnis","Mid Rim"
"a543ff50-eed8-4d0f-8e10-29a1fe42a06a","Nameel","Mytaranor","Mid Rim"
"a4176c3b-3794-4e94-825d-de9a4ea85395","Namore","","Colonies"
"8fdedbcc-b7b4-412c-a87e-ae1458887b46","Nam'ta","Atrivis","Outer Rim"
"2b672b6c-2dde-4247-8888-9fcf645db537","Namzor","Esuain","Mid Rim"
"fef76dce-4b54-45bf-aaa6-2d6b6b055118","Nantama","Senex","Mid Rim"
"898842ea-d6b6-417b-ba08-3c2a4c4f3616","Nanta-Ri","Farlax","Core Worlds"
"9edc1875-2c91-4558-9310-e74bb545ab19","Nanth'ri","Kurost","Mid Rim"
"3546419c-eb86-43b0-9b72-1c64a9a86376","Nantoon","","Colonies"
"8f9668c6-82ce-4010-9c9e-722fd6492654","Nantuker","Hapes Cluster","Inner Rim"
"25a5860a-4f3a-47a9-b3d6-6a36effde9e4","Naos","","Wild Space"
"4b7a3369-a06a-491a-a342-1dc1ff676380","Naplousea","Tynquay","Outer Rim"
"8b200acb-5b0d-4ec7-baf5-6e3e4093efb2","Naporar","Chiss Space","Unknown Regions"
"106fe956-e180-4b9b-90f5-6be18fe2daf6","Naps Fral Cluster","Ferra","Outer Rim"
"379087c5-a7d3-4ad8-8964-321ba1b8715d","Nar Bo Sholla","","Hutt Space"
"9f8ad6bc-0f9e-4641-981b-9e4224d1ed01","Nar Chunna","","Hutt Space"
"60efa205-a830-4510-89f4-850ff1b1929b","Nar Haaska","","Hutt Space"
"a565dd93-9e4c-4b3c-8794-cb532d68cf18","Nar Kaaga","","Hutt Space"
"53ecc17f-5b8e-467a-b5fc-1f097c4b7519","Nar Kanji","Suolriep","Outer Rim"
"61d02c01-5a16-4b29-aab9-7491048a180d","Nar Kreeta","","Hutt Space"
"61fff9df-d61a-449e-b5ea-7ede8c6fa89b","Nara","","Colonies"
"4c8b8080-a3e7-4254-a567-a4fd755d0900","Naraka","Phelleem","Outer Rim"
"ccc435bb-c92b-4dbd-a781-d7d65aaadf31","Naran-Shiv","Tacuni","Expansion Region"
"5e7d871b-cc27-4c6d-b1e1-50eccc159571","Naratar","Wornal","Mid Rim"
"01ebc81d-e197-4e9a-89c8-51f737254ae4","Narg","Rayter","Outer Rim"
"c28891a5-5ab8-4e55-8e7c-50a6124e545d","Narigus","Belsmuth","Outer Rim"
"0b9e9baf-af6a-4402-8d81-672ebd7cfb8e","Narkina","Abrion","Outer Rim"
"0d26c54f-5b3b-4675-816f-d9f1b3ce9fed","Narq","","Colonies"
"aed4d1d5-da2a-4ea8-b35f-6332dd8fcc10","Narragader","Kibilini","Outer Rim"
"170b4e83-66d7-411f-b417-71655c65f098","Narrant","Narrant","Mid Rim"
"87486362-0f63-45cc-9ff9-b35a8f9c1226","Nars","Senex","Mid Rim"
"08bab97e-217c-4a73-8275-af75ebaf1fc7","Narth","Mayagil","Outer Rim"
"38e56cd7-a504-4c62-b4ae-af0df25a4104","Narvath","Narvath","Expansion Region"
"1927c761-242c-4bf4-b4bd-286d36aa873a","Natalon","Piryn Shar","Expansion Region"
"c37293cf-d090-40e0-80fb-66bd3563d958","Nath Goordi","Tennuutta","Mid Rim"
"a8501aac-94f0-4e3f-97e4-57236dbad9f8","Nathas","Questal","Core Worlds"
"389e13d6-b0bf-4c97-91f5-b50fe34c6ed0","Nathema","Chorlian","Outer Rim"
"12151d63-6f88-415d-bb81-c23d29a9b001","Natinati","","Wild Space"
"4dc832c9-7820-4dcd-a079-91ddb51e83e0","Nativum","Halla","Mid Rim"
"e94ac346-4597-4e8b-a7ec-a724a9c48cf3","Nauton","Taldot","Mid Rim"
"7f2b0bfd-4de8-4a20-8a60-5b75bb449ed8","Nazzri","Lantillian","Mid Rim"
"2ca7100b-14ae-4352-9d38-de76cac130ed","NCW-781","","Wild Space"
"7cedc411-67e3-4f3c-a8f9-af3f9071d46e","N'dian","Spadja","Outer Rim"
"28f1d2cf-2654-4fe7-9e13-04236168453b","Nea Dajanam","Sern","Colonies"
"2ad907b9-618f-4678-8725-a34366e4d4db","Near Indosa","Gordian Reach","Outer Rim"
"3f48aac5-586a-470b-8e11-a246af9c746f","Near Pando","","Hutt Space"
"2f6e7dc0-91c6-4cb8-abbb-7321ef6e4f00","Neary","Calaron","Outer Rim"
"73d18044-ab65-4b25-8a97-be54f69281ca","Nebula Forso","Meram","Outer Rim"
"bcb88ff9-8921-4310-a566-0902b9a9411b","Necropolis","Zuma (Sugai)","Outer Rim"
"94a7e534-df3f-4893-8491-67335b8f3ab9","Necr'ygor","Chommell","Mid Rim"
"697fb203-b828-4509-ac68-2955d669ada3","Nedij","Samix","Outer Rim"
"9d462a45-a164-467d-bce6-dcb0db310f2c","Needan","","Wild Space"
"a4947855-1030-4858-ad23-1603440a6340","Neelabi","Kibilini","Outer Rim"
"1a575e9c-1ee3-4143-94af-7c29e6d8df9b","Neelanon","Senex","Mid Rim"
"d4164bcd-d9b0-4f69-8170-107e66eb60bc","Neelgaimon","Xappyh","Outer Rim"
"39220e01-2f94-4b92-8205-7c367bb3ff9c","Nefitifi","Wazta","Outer Rim"
"acd61ae2-ec5f-43f2-ad4e-477faf400e7d","Nefri","Ciutric","Outer Rim"
"253d46cc-87d2-44db-bce0-dd93bf77d25b","Neijaia","Majoor","Expansion Region"
"1fd5904f-b1b0-4733-9994-08f0a103c032","Neimoidia","Quellor","Colonies"
"e81abd8b-371d-4e33-bb63-5f4eac65ae72","Neka","Raioballo","Outer Rim"
"da6a12d4-d26a-4e42-ba6a-4bf713a37e1c","Nela-Ray","Kalamith","Outer Rim"
"c3c2df17-8427-4bf9-b9b7-e1b4decb9891","Nelfrus","Elrood","Outer Rim"
"c76f1045-4efd-4546-8922-0b43b1e4144d","Nelgenam","Tashtor","Mid Rim"
"b59f0158-2882-4437-be01-9ccb03db4c85","Nella","Tapani","Colonies"
"1adacfd3-b13d-4192-a329-55b018bd0db5","Nellac Kram","Bon'nyuw-Luq","Outer Rim"
"46f93ae6-8d94-4015-a870-1794f92a1251","Nelvaan","Savareen","Outer Rim"
"46d99123-1530-4e2f-94cd-3d69fbbd9460","Nelvana Gas Cluster","Iskin","Mid Rim"
"731861f1-e742-4ee6-86ed-edcf3e86978c","Nentan","Glythe","Mid Rim"
"64df6d62-4ef8-4f37-af7b-ae6288c8693c","Neoli","","Wild Space"
"a5c11ce3-5336-4102-be52-1a4bd6646b70","Neona","Tapani","Colonies"
"6c4efb46-67b2-409b-b24c-5ca9283bd021","Nepotis","Calaron","Outer Rim"
"5bcb0d41-1296-416b-b6ad-317a99f9e5b6","Nepoy","Senex","Mid Rim"
"bdd0b1ad-7400-4e99-90c2-3e97b05bcfb4","Neral","Corellian","Core Worlds"
"da36297d-abfd-4207-bc60-8b8e657f2e79","Neree","Suolriep","Outer Rim"
"fea12949-cefc-4792-b841-f68ff720a6dc","Nerria","Suolriep","Outer Rim"
"3d5d04a5-1818-4a37-9aa0-3492409ebb67","Nerrif","Vilonis","Mid Rim"
"2a01e29a-b392-4de9-ab68-f0543d7d4a1d","Neshei","Neshei","Expansion Region"
"d52f0228-8e2e-44ce-a874-12ccc6a78141","Neshtab","Quohag","Inner Rim"
"500420f7-60f5-4e0d-b7b9-51ac08866bb8","Neskar","Tashtor","Mid Rim"
"df491b25-2baf-4c86-8905-2ecdbc5323e0","Nessem","Lostar","Expansion Region"
"8cf0551f-0732-47ee-8637-190588c88639","Netalych","","Inner Rim"
"039479ef-b610-4177-a306-69abc6553ebe","Netolio","Tapani","Colonies"
"d4845bf8-1ea5-4304-be04-5be4a7797018","Nettehi","Paataatus Hiveborn","Unknown Regions"
"2b72a9a2-1bba-4752-bf8a-afc7df397d08","Neutra","Oeiros","Expansion Region"
"ccb76eb8-8d84-4b60-a92c-8dff44416fe2","Neuvia","","Colonies"
"13bfe0ff-aa62-4343-9e35-ac93b5a0f7d2","Nevarro","Dalicron","Outer Rim"
"23644d97-1e5c-432d-b2e9-d3cbb686709a","New Agamar","Sprizen","Outer Rim"
"928b52f0-d8a8-4f49-922d-c142a5c1cd7b","New Alderaan","Ash Worlds","Outer Rim"
"d67342ea-0710-486d-8730-2d84ec2f58fe","New Apsolon","Terr'skiar","Mid Rim"
"89e0d106-2eec-402d-8979-4ef70850bf7f","New Ator","Arkanis","Outer Rim"
"ca52888a-00c4-458e-acb0-ed14c4516386","New Bakstre","Cassander (Tendrannan)","Outer Rim"
"772474e8-7858-44d2-b6f6-0a1ab707c2dc","New Balosar","Arc d'Stot","Expansion Region"
"8a006a78-c31b-416f-ab84-5361c9d85017","New Bornalex","Belsmuth","Outer Rim"
"1c469e7a-ca2b-4288-bae8-31b5c49824fe","New Brampis","","Inner Rim"
"ec86414e-f6ec-4cf4-91d0-50f5b646acfa","New Brigia","Farlax","Core Worlds"
"cd41593e-8e14-491c-a856-4d67b63bc58c","New Canistel","Demetras","Outer Rim"
"eefb5cc4-554f-4d92-885f-696602ff44eb","New Cov","Churba","Mid Rim"
"fe86a9c6-0003-4cdb-917f-ba68a70a0001","New Cylimba","D'Aelgoth","Mid Rim"
"84fd0e82-01a6-4f06-8f9e-2595470a306d","New Drev'starn","Thesme","Outer Rim"
"ada8683e-75b2-4995-ba02-7742075ecc96","New Heurkea","Calamari","Outer Rim"
"f631738d-f801-49b5-b13a-25cd10f07cac","New Holgha","Ciutric","Outer Rim"
"1debac74-9d76-42de-a72e-68e112e5752a","New Holstice","Maldrood","Mid Rim"
"286ab9e9-3a52-496a-a837-13c85e6c962a","New Javis","Tapani","Colonies"
"ec9989b2-d7f6-4c37-b622-c260f44036b0","New Parsh","Perinn","Outer Rim"
"b3342e6c-683b-4b3d-9fea-75aea5a524aa","New Plympto","Corellian","Core Worlds"
"8056ee1d-d052-4f2e-8b1d-95199affd7ad","New Polokia","","Inner Rim"
"0fb9e0ff-002e-497b-92eb-4ad7dc4a6975","New Raithal","Annecy","Expansion Region"
"a5333691-b447-4b54-81b6-072d4127b366","New Ralltiir","Lantillian","Mid Rim"
"cc7afebe-bd4d-4f2a-a729-cbe10ec0e4c2","New Shella","Tapani","Colonies"
"1bf8f587-9c4e-4a03-8bc5-542f96149f84","New Valis","Bri'ahl","Outer Rim"
"d36a96a3-2b0a-477c-9f96-b17fefb706a4","Nexator","","Inner Rim"
"93c645ed-e844-4dd2-8404-edc28116dd38","Nexer","Prackla","Expansion Region"
"8cc0e42f-ba8c-4394-839d-3e64b4ab0ecc","Nexus Ortai","Hertae","Mid Rim"
"614693c8-990f-47d1-830d-84412b05ad76","Nez Peron","D'Astan","Outer Rim"
"36a2896a-5636-45c2-9c39-c8624d41d62c","Nezni","Mayagil","Outer Rim"
"843ac2c5-8e56-4f3a-b93b-78fec1be05a8","Nfolgai","Esstran","Outer Rim"
"cf81c400-be0a-4817-b905-89e6361b1979","Nharqis'l","Veragi","Outer Rim"
"e1c652cd-bb72-4a27-a1c1-30b09cb042ba","Niamos","Vorzyd","Outer Rim"
"443fd04d-a450-498e-8e25-356ff26a07c4","Nibiru","Zuma (Kakani)","Outer Rim"
"c3fd077a-9221-4990-b6f7-c151e44e777f","Nicandra","Nicandra","Mid Rim"
"553bb1cb-459e-46ab-bb9d-b3201a1affd6","Nichen","Morshdine","Outer Rim"
"2c0f9dc6-f8b1-46f3-a981-e5d91d13122e","Nicht Ka","Esstran","Outer Rim"
"5d809a7b-7b83-41ef-a493-416e0d16575e","Niele","","Colonies"
"68e6ef70-aaf4-4400-9f9f-a50cd8d3566c","Nierport","","Colonies"
"9bb44785-0820-47ec-8506-ac6f181ef7ea","Nieuth","Wyloff","Colonies"
"19b7fbb3-ffa4-4a89-a9e8-f26f87891017","Nigel","Kira","Expansion Region"
"58ca13ac-a0aa-4b38-b130-5fc4f2a12c08","Nightsend","Phelleem","Outer Rim"
"86c05ba1-83fa-43e5-965d-0a914ad3a91a","Nightside","Sertar","Outer Rim"
"0c1592b5-d859-449b-a054-a760f4e180bb","Niian","Thaere","Expansion Region"
"e9b5e629-012a-4d1c-80ae-18c9da489329","Nijune","Nijune","Outer Rim"
"d91c7e9c-e603-4400-ada2-f5fd5b93a916","Nilash","Grumani","Outer Rim"
"d4a99a82-bab0-4023-8b1f-87aabb8a3396","N'ildwab","Tynquay","Outer Rim"
"cddb6efa-5f6f-46ae-8299-31abe3b47406","Nilg","Alderath","Mid Rim"
"944bb538-5515-4d47-90d0-370555ba8ec1","Nilgaria","Masla","Mid Rim"
"edfc096c-473e-44cd-bb8d-75ec9d27de6c","Nim Drovis","Meridian","Outer Rim"
"22a8bf71-bfb3-4ba3-a7bc-8f10eccee43c","Nimat","Tharin","Outer Rim"
"00920f76-4599-409f-9714-ebc297e21053","Nimba","","Wild Space"
"34f9f07c-1be9-4aa0-a69a-9cb2de2edb16","Nimban","","Hutt Space"
"8d85ff0f-db0e-4861-be40-bf101e54f022","Nimgorrhea","Yminis","Outer Rim"
"b5cc4c41-e28f-43e9-8ef4-85d34ff25512","Nimia","","Hutt Space"
"526c38fc-f426-477d-a497-1635b40da793","Ningoth","Karthakk","Outer Rim"
"b3d5fec6-9a14-438e-b0a2-186a2d214522","Ninn","Corporate Sector","Outer Rim"
"3762e89e-de43-48fe-9d30-f78b6f0b6f2c","Ninzam","Ryndellian","Mid Rim"
"17ba5536-f38d-4fa7-be3e-7357de525f5e","Niorven","Lambda","Mid Rim"
"a2f0ce94-80f1-4584-b2ed-8bc9d89dcccc","Niran","Tunka","Outer Rim"
"7ce156a3-6bff-42af-a480-90140a39c008","Nirauan","","Wild Space"
"91f2e85d-380a-407c-9309-94540c6ad1c7","Nirellia","Oktos","Mid Rim"
"2f4ecc07-3580-4292-a52f-97013d872e46","Niro","Circarpous","Expansion Region"
"e89695af-d0d8-48c3-ba05-767ee28d6baf","Nishmar","","Wild Space"
"9f8e1d98-1ed1-4add-827d-05511eba845b","Nishr","Hunnoverrs","Outer Rim"
"7a5024cf-571a-487e-8451-d1c94028e0db","Nista","Tapani","Colonies"
"15a052e0-5a6e-4922-9f29-5d6e254acb5e","Nithorni","","Colonies"
"253dd529-b44e-43ee-9194-fea3da140e86","Nivek","Citlik","Expansion Region"
"daeccf9e-bacb-44d4-8082-b0ef6db38862","Nixor","Eclorar","Mid Rim"
"a926ff9f-36d3-4565-a980-b466fefd9fec","Nixus","Parmic","Outer Rim"
"3dcec198-2778-458a-8322-fb3203eafc6e","Nkllon","Alchenaut","Expansion Region"
"13c35955-7504-441b-8b3e-07cf2b810ada","No-ad","Bryx","Mid Rim"
"1a4df38b-f2f7-4b8f-882c-d389138b5de9","Noaxson","Oricho","Outer Rim"
"d3fe81a6-2b72-4bb4-bf4f-93098bc10957","Nocto","Airam","Outer Rim"
"cbb9a6e4-0efd-47f4-bb18-53df7a0ac9b4","Noctralis","Ehosiq","Expansion Region"
"30693f79-4bab-41c6-8535-86eb969859d9","Noctu","","Colonies"
"f92fdf77-1d81-49b2-98d3-8bb59822a3cb","Nodgra","Airam","Outer Rim"
"53f4896c-024e-45ae-95e8-b8a734d35576","Noe'ha'on","Piryn Shar","Expansion Region"
"60aca6ca-a5e8-4306-b61e-a0688bfc20ba","Nojic","Nojic","Expansion Region"
"840c2d0d-f4ca-47d7-8ed7-bce0d0f97267","Nolar","","Inner Rim"
"79367a0e-0c7d-41a4-b8ae-ede096ec2bae","Nomaria","Suolriep","Outer Rim"
"da974ec7-77f1-47b1-b583-c03f0d3f5d84","Nomlis","Vilonis","Mid Rim"
"8de73d02-fc5d-49fa-9b05-a764bbadb2c9","Noola","Relgim","Outer Rim"
"4a751820-7b98-4077-a1a1-44d89edd57c0","Nooli","Noolian","Mid Rim"
"acb57331-5f1c-483e-b869-dd418a00e920","Noomis Riga","Yminis","Outer Rim"
"79ab70f0-4878-4ad8-884d-7647e20021f5","Noonar","Noonian","Outer Rim"
"a3a7cc87-7d99-4a11-aad7-a64fd16988d0","Noopiths, The","Bozhnee","Outer Rim"
"15f39597-8e62-4544-94b8-c3b71c0152d7","Noori","Noori","Expansion Region"
"147c535f-3977-4f5d-859e-9f9639cde4fc","Nooroyo","Cadavine","Outer Rim"
"09fcb0af-87a8-4ad9-818e-2773f00c7f00","Nopachi","","Core Worlds"
"37e8d28f-b92b-4b32-ae2e-3b149ee353c5","Nopces","Bormea","Core Worlds"
"eb694e34-028f-4cfa-9128-b4e1903e0c93","Nopsin","","Mid Rim"
"9638c0fa-ea13-493c-b1dd-9e89c8392fff","Noquivzor","","Colonies"
"9b0679bb-fd60-49aa-ad01-11ea2ac82bac","Nora","Belshar","Mid Rim"
"20ac86c1-4b1c-42a6-8df8-17b5a37762a1","Norah","","Inner Rim"
"39f76ecd-631a-4c55-aaa0-42d0f4a3553c","Norat","Farlax","Core Worlds"
"0ca675a4-619b-4c36-86e6-f460306fa192","Norclune","","Colonies"
"ac00ba5d-26e0-47c3-ba0e-712d577233ad","Nord","Kanz","Outer Rim"
"47f1bf53-eadb-431b-b56c-1a1083488797","Nordis Prime","Vatha","Mid Rim"
"d39d0e1f-6508-4347-85c1-35def98a3caa","Nordra","","Inner Rim"
"1c2e8392-5bc0-446b-93e6-455c56662a95","Noremac","Kanz","Outer Rim"
"c86744a7-c715-4240-90e3-d0ca497e5d3c","Noris","Chiss Space","Unknown Regions"
"553cd43b-d4b6-4657-a888-f59b65e798de","Norkronia","","Core Worlds"
"d1427d61-2226-48fa-8a7a-60b6e5a24e3c","Norne","","Core Worlds"
"76706699-d586-4d4c-baa3-48e6aef927ec","Norsid","Rseik","Outer Rim"
"6e595e36-9b77-45a1-b929-940476597fdd","Norulac","","Inner Rim"
"a80b8baf-8183-4e8c-8268-d8e9da4c7848","Norval","Calaron","Outer Rim"
"40349e59-923b-44b6-bd81-ed4ed5ec6912","Noryath","Nuiri","Outer Rim"
"e490d080-cacf-4e1f-bc42-42cad2961248","Noryokon","","Inner Rim"
"14f255b3-2a0b-48f6-be8b-274b389bab6b","Nosken","Prefsbelt","Outer Rim"
"69cfb190-c858-4d2b-a57a-2c5a0b979cb8","Notak","Doldur","Mid Rim"
"7dbe7185-2534-44c6-9f2e-495575448498","Nothoiin","Javin (Anoat)","Outer Rim"
"3d9791e9-8f9f-4218-a658-afd1710c87a0","Notonia","Illisurevimurasi","Outer Rim"
"9ec2c069-e9d6-47df-99df-728ebab2ed37","Nouane","Nouane","Inner Rim"
"f68cab45-3fce-4bf3-8722-8812092e3dd2","Noult","","Core Worlds"
"172b2184-5df1-46dc-b649-d9f2096a6a1d","Nova Garon","Rayter","Outer Rim"
"f502d2ec-78ae-494e-bd3b-460340f35cc4","Novar","Lostar","Expansion Region"
"12bb509d-476d-4508-9d4a-0de9b2c8e2f6","Novi","Hapes Cluster","Inner Rim"
"8be4bacc-bbc3-472b-8438-fbb172d39cac","Novka","Manda","Mid Rim"
"b9d609d9-d63c-40fb-b189-c041f7d328fe","Novoil Cluster","","Colonies"
"88175e97-0359-402a-ac68-adc079dffc7c","Novolek Beacon","Tharin (Periphery)","Outer Rim"
"5e657632-40fb-4e65-bab8-24c2df158824","Novor","Tharin","Outer Rim"
"bcff7b6b-c8f6-423c-97f2-47409341ee40","Nuala","Trans-Gascon","Mid Rim"
"779b9ed3-79f0-4f1b-b0fa-b6e611d33b74","Nubia","Corellian","Core Worlds"
"49017b4e-0b11-4cce-8de3-cd3f77dcf86d","Nubus","Corellian","Core Worlds"
"ed37896a-b597-472d-bab6-37b4f8e08249","Nuja","Axion","Mid Rim"
"0aa8122d-6c9c-459f-8eda-3e51c337e3a4","Nulan","Hook Nebula","Outer Rim"
"70c375b8-c76f-4a20-8331-c493b7fe1017","Null","Trans-Vulta","Mid Rim"
"5c3c9f7e-cd7b-4e95-a2b2-1e987bed83f6","Numatra","","Core Worlds"
"1fdfa274-ed15-4a52-9dab-7c479eea4d0f","Numidian Prime","Bright Jewel","Mid Rim"
"f5f2a303-232a-4ca8-806b-b07771e13201","Nummunr","Ash Worlds","Outer Rim"
"f2837079-ea47-413e-8329-77352988e184","Nunce","","Core Worlds"
"d7899294-9712-4f9a-a3cf-b570f289ee35","Nuralee","Tyus","Mid Rim"
"9f8d2ac5-fca3-41a7-928c-d073a3988b8a","Nurasenti","Abrion","Outer Rim"
"6585530e-4dca-4cc6-bb51-af52e34e1362","Nuswatta","Cronese Mandate","Outer Rim"
"9dc3f13a-27f2-4226-81ac-273ba5b2fb61","Nuvar","Dustig","Mid Rim"
"3c056f65-9cfc-42b9-b9be-6c09f373fd74","Nux","Endocray","Mid Rim"
"311f5427-e9b7-4a06-9044-c83b190577c1","Nwarcol","Tharin (Periphery)","Outer Rim"
"0261a412-9b70-4b01-b894-148a3bbd1413","Nyara","","Inner Rim"
"2f90150d-1795-43d0-8e8e-8c46e307c3fc","Nyarikan Nebula","Msst","Mid Rim"
"0d44438a-a372-49bb-a6cc-14be45d3e2ca","Nyasko","Phelleem (Colunda)","Outer Rim"
"dda17cbc-5719-41bb-9921-e21fc3cd42ae","Nyemari","Meridian","Outer Rim"
"7888a9a3-1106-4bb7-affc-23f85862e153","Nymalia","Eidoloni","Mid Rim"
"1b29800c-2558-461c-b920-6ee2adbf5e91","Nyny","Ash Worlds","Outer Rim"
"eda7776f-f665-460f-884c-c33fffa598cc","Nyonpur","Daimar","Mid Rim"
"339d5dd6-2141-4383-ad00-f395c9303ff0","Nyriaan","Trans-Vulta","Mid Rim"
"1f31e2ca-3937-457c-b9a5-ec436a767cd9","Nyssa","Tapani","Colonies"
"b49711e6-f621-4c42-b4b4-903a66ea9007","Nysza","Dalchon","Outer Rim"
"8978781f-2a97-4d07-bdee-c9dadf28d504","N'zoth","Farlax","Core Worlds"
"eb273182-a2ff-46d9-a44c-2d383864042c","Oaka Prime","","Inner Rim"
"d685436c-780b-4589-9412-d4d6ff994883","Oanne","","Outer Rim"
"e5de33fd-90cc-47d5-9b6f-ac2053eae732","Oba Diah","Kessel","Outer Rim"
